female,wjtest01,wjtest07,wjtest10,wmtest01,wmtest07,wmtest10,childs_language,daycare_home_age,daycare_home_duration,daycare_center_age,daycare_center_duration,headstart_age,headstart_duration,tpsprek_age,tpsprek_duration,prek_age,prek_duration,birth_city,birth_state,birth_country,respondent_birth_city,respondent_birth_state,respondent_birth_country,respondent_move,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,q1,q2,q3,q4,lastyrpk,lastyrhs,contxt1,contxt2,contxt3,contxt4,contxt5,contxt6,contxt7,contxt8,contxt9,contxt10,contxt11,contxt12,contxt13,contxt14,contxt15,contxt16,contxt17,contxt18,contxt19,contxt20,contxt21,contxt22,contxt23,contxt24,hs3yralum,ID,race,cohort,fullday0506,fullday0607,tpslunch0506,tpslunch0607,caphslunch0506,caphslunch0607,age,cutoff,langsurvey,psurvey,relative,health,medvisit,dentvisit,insurance,daycare_home,daycare_center,headstart,tpsprek,prek,internet,books,marital,father,respondent_education,spouse_education,momeduc,school_0607,school_0506,school_0405,teach_0607,teach_0506,white,black,hispanic,racecat4,racecat5,racecat6,other,freelunch
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,1712,White,K Entrant,Half day,Full day,Full price lunch,Full price lunch,,,40,1,,No,,,,,,,,,,,,,,,,,,51,51,,230,93,1,0,0,0,0,0,0,0
1,17,13,20,,,,English,99,99,99,99,99,99,4,99,99,99,Tulsa,OK,USA,Bartlesville,OK,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,2146,White,K Entrant,Half day,Full day,Full price lunch,Reduced price lunch,,,246,1,English,Yes,Biological mother,Excellent,6 months to a year,Less than 6 months,Yes,No,No,No,Yes,No,Yes,Enough to fill 1 bookcase (26-100),Married,Yes,Some college,Associate's degree,Some college,51,51,,230,93,1,0,0,0,0,0,0,0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,2144,Hispanic,K Entrant,Half day,Full day,Reduced price lunch,Full price lunch,,,292,1,,No,,,,,,,,,,,,,,,,,,51,51,,230,93,0,0,1,0,0,0,0,0
0,19,10,17,,,,English,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,2147,White,K Entrant,Half day,Full day,Full price lunch,Full price lunch,,,78,1,English,Yes,Biological father,Very good,More than 2 years,Less than 6 months,Yes,No,No,No,Yes,No,Yes,Enough to fill 2 bookcases (101-200),Married,Yes,Some college,Some college,Some college,51,51,,230,93,1,0,0,0,0,0,0,0
0,13,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,2138,White,K Entrant,Half day,Full day,Free lunch,Free lunch,,,164,1,,No,,,,,,,,,,,,,,,,,,51,51,,230,93,1,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,2140,White,K Entrant,Half day,Full day,Full price lunch,Full price lunch,,,214,1,,No,,,,,,,,,,,,,,,,,,51,51,,230,93,1,0,0,0,0,0,0,0
1,15,14,17,,,,English,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,Sikeston,OK,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,2150,Native American,K Entrant,Half day,Full day,Full price lunch,Full price lunch,,,219,1,English,Yes,Grandmother,Excellent,Less than 6 months,Less than 6 months,Yes,No response,Yes,No response,Yes,No response,Yes,Enough to fill 2 bookcases (101-200),Widowed,Yes,College degree (4 yr),No response,,51,51,,230,93,0,0,0,0,1,0,1,0
1,,,,0,6,5,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1448,Hispanic,K Entrant,Half day,Full day,Free lunch,Free lunch,,,57,1,,No,,,,,,,,,,,,,,,,,,40,40,,231,260,0,0,1,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1632,Black,K Entrant,Full day,Full day,Free lunch,Free lunch,,,29,1,,No,,,,,,,,,,,,,,,,,,40,58,,231,6,0,1,0,0,0,0,0,1
1,12,11,18,,,,English,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,Denver,CO,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,836,White,K Entrant,Full day,Full day,Full price lunch,Reduced price lunch,,,168,1,English,Yes,Biological mother,Excellent,Less than 6 months,Less than 6 months,Yes,Yes,Yes,No response,Yes,No response,No,Enough to fill 3 or more bookcases (more than 200),Separated,No,GED,No response,High school or GED,40,18,,231,44,1,0,0,0,0,0,0,0
0,4,6,11,,,,English,99,99,99,99,99,99,4,1,99,99,Oxnard,CA,USA,Oxnard,CA,USA,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1546,White,K Entrant,Half day,Full day,Full price lunch,Free lunch,,,220,1,English,Yes,Biological mother,Very good,Less than 6 months,Less than 6 months,Yes,No,No,No,Yes,No,Yes,Enough to fill 3 or more bookcases (more than 200),Married,Yes,Some high school,GED,No high school or GED,40,40,,231,260,1,0,0,0,0,0,0,1
1,13,9,12,,,,Vietnamese,99,99,4,1,99,99,4,1,99,99,Saigon,No Response,Vietnam,Saigon,No Response,Vietnam,1994,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1423,Asian,K Entrant,Half day,Full day,Free lunch,Free lunch,,,263,1,English,Yes,Biological father,Very good,6 months to a year,Less than 6 months,Yes,No,Yes,No,Yes,No response,Yes,Enough to fill 1 bookcase (26-100),Married,Yes,College degree (4 yr),GED,High school or GED,40,40,,231,260,0,0,0,1,0,0,1,1
1,6,11,14,,,,English,99,99,99,99,99,99,4,1,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1547,White,K Entrant,Half day,Full day,Free lunch,Free lunch,,,191,1,English,Yes,Biological mother,Excellent,1 year to 2 years,6 months to a year,Yes,No,No,Yes,Yes,No,No,Enough to fill 1 bookcase (26-100),Never Married,No,High school graduate,No response,High school or GED,40,40,,231,260,1,0,0,0,0,0,0,1
0,13,10,14,,,,English,99,99,99,99,99,99,4,1,99,99,Tulsa,OK,USA,Neosho,MS,USA,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1298,White,K Entrant,Half day,Full day,Full price lunch,Full price lunch,,,326,1,English,Yes,Biological mother,Excellent,1 year to 2 years,Less than 6 months,Yes,No response,No response,No response,Yes,No response,Yes,Enough to fill 2 bookcases (101-200),Married,Yes,Associate's degree,Associate's degree,Some college,40,40,,231,260,1,0,0,0,0,0,0,0
0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,Yes,No,1,0,0,1,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,No,1796,Hispanic,K Entrant,Half day,Full day,Free lunch,Free lunch,,,309,1,,No,,,,,,,,,,,,,,,,,,40,40,,231,260,0,0,1,0,0,0,0,1
0,3,4,7,2,4,5,Spanish,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,No Response,No Response,Guatemala,1998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,261,Hispanic,K Entrant,Half day,Full day,Free lunch,Free lunch,,,42,1,Spanish,Yes,Biological mother,Excellent,Less than 6 months,Never,No,No,No,No response,No,No,No,None or few (0-10),Never Married,No,Some high school,No response,No high school or GED,40,40,,231,260,0,0,1,0,0,0,0,1
0,8,2,16,,,,English,.096000001,99,99,99,99,99,4,1,99,99,Tulsa,OK,USA,Laredo,TX,USA,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,1417,White,K Entrant,Half day,Full day,Full price lunch,Full price lunch,,,119,1,English,Yes,Biological mother,Very good,Less than 6 months,Less than 6 months,No,Yes,No,No,Yes,No,Yes,Enough to fill 2 bookcases (101-200),Married,Yes,Some college,Some college,Some college,40,40,,231,260,1,0,0,0,0,0,0,0
1,8,10,10,,,,English,99,5,5,.083300002,99,99,4,1,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Disagree,Disagree,Strongly agree,Agree,Yes,No,2,0,1,1,1,1,1,2,0,2,1,1,0,0,3,1,3,3,0,2,1,1,0,0,No,1543,Black,K Entrant,Full day,Full day,Free lunch,Free lunch,,,78,1,English,Yes,Biological mother,Excellent,6 months to a year,Less than 6 months,Yes,Yes,Yes,No,Yes,No,No,None or few (0-10),Never Married,No,Some high school,GED,No high school or GED,40,58,,231,6,0,1,0,0,0,0,0,1
1,6,,11,,,,English,99,99,99,99,99,99,99,99,3,1,Tulsa,OK,USA,Stilwell,OK,USA,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,No,No,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No,3377,White,Pre-K Entrant,,Half day,,Full price lunch,,,-327,0,English,Yes,Biological mother,Excellent,6 months to a year,Less than 6 months,Yes,No response,No response,No response,No response,Yes,Yes,Enough to fill 3 or more bookcases (more than 200),Married,Yes,Graduate degree,Graduate degree,College degree,38,,,232,,1,0,0,0,0,0,0,0
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,6651,White,Pre-K Entrant,,Half day,,Full price lunch,,,-94,0,,No,,,,,,,,,,,,,,,,,,38,,,232,,1,0,0,0,0,0,0,0
1,7,,14,,,,English,99,99,3,1,99,99,99,99,4,1,Tulsa,OK,USA,San Diego,CA,USA,99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Disagree,Agree,Disagree,Agree,No,No,0,1,1,1,1,1,1,1,0,1,1,0,1,0,2,1,0,2,0,1,2,1,0,0,No,5684,White,Pre-K Entrant,,Half day,,Full price lunch,,,-235,0,English,Yes,Biological mother,Excellent,Less than 6 months,Never,Yes,No,Yes,No,No,Yes,Yes,Enough to fill 2 bookcases (101-200),Divorced,No,Some college,Some college,Some college,38,,,232,,1,0,0,0,0,0,0,0
0,3,,8,,,,English,99,99,99,99,99,99,99,99,.25,4,Tulsa,OK,USA,Oklahoma City,OK,USA,99,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Disagree,Agree,Agree,Strongly disagree,No,No,0,1,1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,2,1,0,2,2,0,0,No,5670,White,Pre-K Entrant,,Half day,,Full price lunch,,,-265,0,English,Yes,Biological mother,Excellent,Less than 6 months,1 year to 2 years,Yes,No response,No response,No response,No response,Yes,Yes,Enough to fill 3 or more bookcases (more than 200),Divorced,No,Associate's degree,Graduate degree,Some college,38,,,232,,1,0,0,0,0,0,0,0
1,11,,17,,,,English,99,99,.25,.75,99,99,99,99,3,1,Milwaukee,WI,USA,Milwaukee,WI,USA,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,No,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,5650,White,Pre-K Entrant,,Half day,,Full price lunch,,,-83,0,English,Yes,Biological mother,Excellent,6 months to a year,Less than 6 months,Yes,No,Yes,No,No,Yes,Yes,Enough to fill 2 bookcases (101-200),Married,Yes,College degree (4 yr),Graduate degree,College degree,38,,,232,,1,0,0,0,0,0,0,0
0,11,,23,,,,English,99,99,99,99,99,99,99,99,3,2,No Response,No Response,No Response,No Response,No Response,No Response,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,5664,White,Pre-K Entrant,,Half day,,Full price lunch,,,-2,0,English,Yes,Biological father,Excellent,Less than 6 months,Less than 6 months,Yes,No,No,No,No,Yes,No response,No Response,No response,No response,No response,No response,,38,,,232,,1,0,0,0,0,0,0,0
0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,Agree,Agree,Agree,Disagree,No,No,1,1,1,1,1,1,0,1,0,2,1,1,0,0,1,0,1,2,0,2,4,2,1,1,No,5675,White,Pre-K Entrant,,Half day,,Full price lunch,,,-350,0,,No,,,,,,,,,,,,,,,,,,38,,,232,,1,0,0,0,0,0,0,0
0,3,,9,,,,English,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,Bandung,No Response,Indonesia,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Disagree,Disagree,Agree,Disagree,No,No,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,1,0,1,0,0,No,3371,Asian,Pre-K Entrant,,Half day,,Full price lunch,,,-273,0,English,Yes,Biological mother,Excellent,1 year to 2 years,Never,Yes,No,No,No,No response,No response,Yes,Enough to fill 3 or more bookcases (more than 200),Married,Yes,Graduate degree,Graduate degree,College degree,38,,,232,,0,0,0,1,0,0,1,0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,6743,White,Pre-K Entrant,,Half day,,Full price lunch,,,-202,0,,No,,,,,,,,,,,,,,,,,,38,,,232,,1,0,0,0,0,0,0,0
